"amd64_code","aarch64_code"
"mov rax, qword ptr [rsp+0x78];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x88;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0xd0;ret"
"mov rax, qword ptr [rsp+0x48];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x58;mov eax, r15d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x90;ret"
"mov rax, qword ptr [rsp+0x48];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x58;mov eax, r15d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x90;ret"
"mov rdi, r14;call 0x1000 ;call 0x2000 ;mov dword ptr [rbp-0x108] 0x3000;jmp 0x4000","mov x0, x21;bl 0x1000 ;mov w23, # 0x2000;b 0x3000"
"mov rcx, qword ptr [rsp+0x28];xor rcx, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];cmp x1, x0;b.ne 0x1000"
"add rsp, 0x38;pop rbx ;pop rbp ;pop r12 ;pop r13 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [];add sp, sp, # 0x80;ret"
"mov rcx, qword ptr [rsp+0x28];xor rcx, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];cmp x1, x0;b.ne 0x1000"
"add rsp, 0x38;pop rbx ;pop rbp ;pop r12 ;pop r13 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [];add sp, sp, # 0x80;ret"
"mov rcx, qword ptr [rbp-0x28];xor rcx, qword ptr [fs:0x28];jne 0x1000","ldr x2, [];eor x2, x2, x20;cbnz x2, 0x1000"
"lea rsp, [rbp-0x18];pop rbx ;pop r12 ;pop r13 ;pop rbp ;retn","mov sp, x29;ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [] # 0x30;ret"
"mov rdi, rbp;call 0x1000 ;call 0x2000 ;mov dword ptr [rsp+0x2c] 0x3000;jmp 0x4000","mov x0, x20;bl 0x1000 ;mov w22, # 0x2000;b 0x3000"
"mov rbx, qword ptr [rsp+0x38];xor rbx, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x48;pop rbx ;pop rbp ;pop r12 ;pop r13 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [] # 0x80;ret"
"mov rcx, qword ptr [rsp+0x78];xor rcx, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];cmp x1, x0;b.ne 0x1000"
"add rsp, 0x88;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0xd0;ret"
"mov rax, qword ptr [rbp-0x38];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"lea rsp, [rbp-0x28];mov eax, r12d;pop rbx ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;pop rbp ;retn","mov sp, x29;ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x29, x30, [] # 0x50;ret"
"mov rax, qword ptr [rbp-0x38];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"lea rsp, [rbp-0x28];mov eax, r12d;pop rbx ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;pop rbp ;retn","mov sp, x29;ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x29, x30, [] # 0x50;ret"
"mov rax, qword ptr [rsp+0x1e8];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x1f8;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x1a0;ret"
"mov rdi, qword ptr [r13+0x30];pxor xmm0 xmm0;mov word ptr [r13+0x2c], 0x0;movups xmmword ptr [r13+0x1c] xmm0;test rdi, rdi;je 0x1000","strh wzr [];cbz x0, 0x1000"
"mov rax, qword ptr [rsp+0x38];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x48;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [] # 0x80;ret"
"mov rax, qword ptr [rsp+0x38];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x48;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [] # 0x80;ret"
"mov rax, qword ptr [rsp+0x38];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x48;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [] # 0x80;ret"
"mov rax, qword ptr [rsp+0x38];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x48;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [] # 0x80;ret"
"mov rax, qword ptr [rsp+0x48];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x58;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x90;ret"
"mov rax, qword ptr [rsp+0x48];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x58;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x90;ret"
"mov rax, qword ptr [rsp+0x48];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x58;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x90;ret"
"mov rax, qword ptr [rsp+0x48];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x58;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x90;ret"
"mov rax, qword ptr [rsp+0x10];pxor xmm0 xmm0;mov rdi, qword ptr [rax+0x30];mov word ptr [rax+0x2c], 0x0;movups xmmword ptr [rax+0x1c] xmm0;test rdi, rdi;jne 0x1000","strh wzr [];b 0x1000"
"mov rax, qword ptr [rsp+0xb8];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0xc8;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0xe0;ret"
"mov rax, qword ptr [rsp+0xb8];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0xc8;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0xe0;ret"
"mov rcx, qword ptr [rsp+0x38];xor rcx, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x48;pop rbx ;pop rbp ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x70;ret"
"mov rdx, qword ptr [rsp+0x8];xor rdx, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x18;pop rbp ;pop r12 ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x50;ret"
"mov rax, qword ptr [r13];mov rax, qword ptr [rax];cmp dword ptr [rax+0x30] 0x1000;ja 0x2000","ldr x0, [];ldr x0, [];ldr w0, [];cmp w0, # 0x1;b.hi 0x1000"
"mov eax, dword ptr [rsp+0xc];add rsp, 0x198;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","mov w0, w25;ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x1b0;ret"
"mov rax, qword ptr [rsp+0x188];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"mov eax, dword ptr [r15+0x34];pxor xmm0 xmm0;mov r13, qword ptr [r15+0x20];mov rbx, qword ptr [r15+0x18];mov r12, qword ptr [r15+0x10];movaps xmmword ptr [rsp+0xb0] xmm0;movaps xmmword ptr [rsp+0xc0] xmm0;movaps xmmword ptr [rsp+0xd0] xmm0;cmp eax, 0x1000;je 0x2000","ldr w0, [];ldr x21, [];cmn w0, # 0x1;b.eq 0x1000 ;ldr x21, [];cbz x21, 0x2000"
"mov dword ptr [rsp+0x20] 0x1000;xor r14d, r14d;mov byte ptr [rsp+0x28], 0x0","stur w8, [];sturb wzr []"
"mov rdi, r15;call 0x1000 ;cmp dword ptr [r15+0x34] 0x2000;jne 0x3000","mov x0, x21;bl 0x1000 ;ldr w8, [];cmn w8, # 0x1;b.ne 0x2000"
"mov rax, qword ptr [rsp+0x188];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"mov eax, dword ptr [rsp+0xc];add rsp, 0x198;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","mov w0, w25;ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x1b0;ret"
"mov rdi, r15;call 0x1000 ;cmp dword ptr [r15+0x34] 0x2000;mov rdi, qword ptr [rsp+0x128];jne 0x3000"," bl 0x1000 ;ldr w8, [];cmn w8, # 0x1;b.ne 0x2000"
"cmp dword ptr [rsp+0x38] 0x1000;ja 0x2000","ldr w1, [];mov w0, # 0x1000;cmp w1, w0;b.hi 0x2000"
"mov rdx, qword ptr [rsp+0x38];xor rdx, qword ptr [fs:0x28];jne 0x1000","ldr x2, [];ldr x1, [];eor x1, x1, x2;cbnz x1, 0x1000"
"add rsp, 0x48;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x90;ret"
"leave ;retn","mov x0, x19;ret"
"add rsp, 0x8;mov eax, r14d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x29, x30, [] # 0x40;ret"
"mov rax, qword ptr [rsp+0x18];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x28;mov eax, r13d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x70;ret"
"add rsp, 0x8;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x30;ret"
"pop rbx ;pop rbp ;pop r12 ;retn","ldp x19, x20, [];ldr x21, [];ldp x29, x30, [] # 0x30;ret"
"add rsp, 0x18;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [] # 0x50;ret"
"add rdi, 0x220;call 0x1000 ;add rsp, 0x10;xor eax, eax;pop rbx ;pop rbp ;pop r12 ;retn","add x0, x0, # 0x220;ldp x29, x30, [] # 0x20;ret"
"add rdi, 0x220;call 0x1000 ;add rsp, 0x10;xor eax, eax;pop rbx ;pop rbp ;pop r12 ;retn","add x0, x0, # 0x220;ldp x29, x30, [] # 0x20;ret"
"add rdi, 0x220;call 0x1000 ;add rsp, 0x10;xor eax, eax;pop rbx ;pop rbp ;pop r12 ;retn","add x0, x0, # 0x220;ldp x29, x30, [] # 0x20;ret"
"add rsp, 0x18;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x18;mov eax, r13d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [] # 0x60;ret"
"mov rax, qword ptr [rsp+0x18];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x28;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x70;ret"
"add rsp, 0x18;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x18;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x18;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x18;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [] # 0x60;ret"
"add rsp, 0x8;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x29, x30, [] # 0x40;ret"
"add rsp, 0x18;retn","ldp x29, x30, [] # 0x10;ret"
"mov rax, qword ptr [rsp+0x28];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x38;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x80;ret"
"mov rax, qword ptr [rsp+0x28];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x38;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x80;ret"
"add rsp, 0x18;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x18;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x18;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x18;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [] # 0x60;ret"
"add rsp, 0x18;mov eax, 0x1;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [] # 0x60;ret"
"pop rbx ;pop rbp ;pop r12 ;retn","ldp x19, x20, [];ldr x21, [];ldp x29, x30, [] # 0x30;ret"
"mov rax, qword ptr [rsp+0x8];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x18;mov eax, r12d;pop rbx ;pop r12 ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x30;ret"
"mov qword ptr [rax+0x28] 0x1000;mov eax, dword ptr [rbx+0x40];sub dword ptr [rbx+0x74], 0x1;mov r14, qword ptr [rdx+rax*8-0x8];mov rsi, rax;test r14, r14;jne 0x2000","str x10, [];ldr w8, [];sub w8, w8, # 0x1;str w8, [];cbnz w8, 0x1000"
"pop rbx ;mov eax, r12d;pop rbp ;pop r12 ;pop r13 ;pop r14 ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x40;ret"
"add rsp, 0x8;retn","ldp x29, x30, [] # 0x10;ret"
"mov rax, qword ptr [rsp+0x28];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x38;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x80;ret"
"mov rdi, qword ptr [rsp+0x8];xor rdi, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;tst x1, # 0x1000;b.ne 0x2000"
"add rsp, 0x10;pop rbx ;pop rbp ;pop r12 ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x30;ret"
"mov rax, qword ptr [rsp+0x98];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0xa8;mov eax, r14d;pop rbp ;pop r12 ;pop r13 ;pop r14 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0xe0;ret"
"mov rax, qword ptr [rsp+0x18];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x20;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x60;ret"
"mov rax, qword ptr [rsp+0x18];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x20;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x60;ret"
"pop rbx ;pop rbp ;pop r12 ;retn","ldp x19, x20, [];ldr x21, [];ldp x29, x30, [] # 0x30;ret"
"add rsp, 0x8;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x8;retn","ldp x29, x30, [] # 0x10;ret"
"mov rcx, qword ptr [rsp+0x38];xor rcx, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x48;pop rbx ;pop rbp ;pop r12 ;pop r13 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [] # 0x80;ret"
"mov rax, qword ptr [rsp+0x8];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x10;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x30;ret"
"mov rbx, qword ptr [rsp+0x48];xor rbx, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x50;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [] # 0x80;ret"
"add rsp, 0x8;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x8;pop rbx ;pop rbp ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x20;ret"
"mov rdi, r12;mov esi, 0x38;call 0x1000 ;mov rdi, rbx;call 0x2000 ;call 0x3000 ;mov dword ptr [rsp+0x24] 0x4000;jmp 0x5000","mov x0, x21;bl 0x1000 ;mov w1, # 0x38;mov x0, x19;bl 0x2000 ;b 0x3000"
"mov rax, qword ptr [rsp+0x58];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"mov eax, dword ptr [rsp+0x24];add rsp, 0x68;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0xa0;ret"
"call 0x1000 ;call 0x2000 ;mov dword ptr [rsp+0x24] 0x3000;jmp 0x4000"," bl 0x1000 ;mov w8, # 0x2000;b 0x3000"
"mov rax, qword ptr [rsp+0x58];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"mov eax, dword ptr [rsp+0x24];add rsp, 0x68;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0xa0;ret"
"mov rbx, qword ptr [rsp+0x18];xor rbx, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x28;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x70;ret"
"mov rax, qword ptr [rsp+0x1e8];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x1f8;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x1a0;ret"
"add rsp, 0x8;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x8;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x8;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x8;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x8;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x8;retn","ldp x29, x30, [] # 0x10;ret"
"pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldr x23, [];ldp x29, x30, [] # 0x40;ret"
"mov rax, qword ptr [rsp+0x78];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x88;mov eax, r13d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0xd0;ret"
"mov rax, qword ptr [rsp+0x68];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x78;mov eax, r13d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0xb0;ret"
"mov rax, qword ptr [rsp+0x38];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x48;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [] # 0x80;ret"
"mov rax, qword ptr [rsp+0x38];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x1, 0x1000"
"add rsp, 0x48;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [] # 0x80;ret"
"mov rax, qword ptr [rsp+0x48];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x58;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x90;ret"
